timestamp,temperature,humidity,wind_speed,wind_direction,pressure,boundary_layer_height,pm2_5,pm10,no2,o3,co
2022-08-13T04:00,25.7,90,5.0,120,975.1,15.0,73.1,104.8,80.4,-2.0,2233.0
2022-08-13T05:00,25.8,88,5.9,52,974.8,30.0,82.4,118.0,69.6,0.0,2925.0
2022-08-13T06:00,26.5,85,7.9,93,975.4,55.0,67.3,96.4,71.3,2.0,2551.0
2022-08-13T07:00,27.8,83,8.2,105,975.7,105.0,63.3,91.0,73.5,5.0,2017.0
2022-08-13T08:00,29.5,77,6.5,109,975.5,195.0,57.7,83.1,68.9,23.0,1364.0
2022-08-13T09:00,31.5,67,5.5,122,975.5,410.0,45.1,65.2,53.5,55.0,1014.0
2022-08-13T10:00,32.7,61,4.3,114,975.3,825.0,37.1,53.9,31.7,98.0,721.0
2022-08-13T11:00,33.6,57,3.5,114,975.1,1010.0,36.4,52.9,9.2,148.0,450.0
2022-08-13T12:00,34.3,54,3.4,108,974.5,1095.0,35.6,51.7,4.2,171.0,374.0
2022-08-13T13:00,34.9,51,4.0,90,973.8,1195.0,34.9,50.8,4.7,187.0,385.0
2022-08-13T14:00,35.2,51,4.7,81,973.3,1275.0,34.8,50.5,7.8,200.0,423.0
2022-08-13T15:00,35.2,52,6.2,69,972.6,1340.0,34.3,49.8,7.4,208.0,391.0
2022-08-13T16:00,34.8,53,9.2,64,971.8,1295.0,34.3,49.9,7.4,213.0,355.0
2022-08-13T17:00,33.6,59,8.9,111,973.1,1180.0,37.0,54.1,17.8,187.0,484.0
2022-08-13T18:00,32.2,67,7.9,106,973.1,375.0,46.0,66.8,38.0,149.0,747.0
2022-08-13T19:00,30.9,71,7.1,120,973.5,155.0,51.5,74.5,66.6,94.0,1121.0
2022-08-13T20:00,30.1,74,7.1,139,974.2,110.0,53.6,77.5,94.6,36.0,1507.0
2022-08-13T21:00,29.5,79,6.7,144,975.0,105.0,53.0,76.6,98.6,18.0,1610.0
2022-08-13T22:00,29.1,81,7.3,147,975.6,95.0,51.7,75.0,94.2,13.0,1620.0
2022-08-13T23:00,28.8,82,7.4,133,975.6,100.0,47.8,69.6,83.5,13.0,1530.0
2022-08-14T00:00,28.4,84,6.8,122,975.5,105.0,43.9,64.3,72.8,16.0,1357.0
2022-08-14T01:00,28.1,85,7.1,120,975.0,95.0,42.1,61.9,59.0,23.0,1108.0
2022-08-14T02:00,28.0,84,6.9,133,974.9,85.0,42.3,62.6,43.8,30.0,840.0
2022-08-14T03:00,27.8,85,7.7,152,975.0,60.0,43.7,65.7,38.2,29.0,765.0
2022-08-14T04:00,27.5,87,7.2,162,975.3,45.0,45.9,69.6,35.3,25.0,747.0
2022-08-14T05:00,27.2,89,3.8,73,975.2,40.0,55.6,84.3,39.9,20.0,905.0
2022-08-14T06:00,28.0,85,7.1,66,976.1,45.0,59.5,91.0,38.4,34.0,875.0
2022-08-14T07:00,29.1,83,8.4,70,976.7,120.0,55.5,88.2,36.2,55.0,831.0
2022-08-14T08:00,30.7,77,8.3,90,977.1,300.0,52.4,85.4,31.6,87.0,760.0
2022-08-14T09:00,32.0,71,8.8,99,977.3,665.0,51.8,82.9,25.8,117.0,694.0
2022-08-14T10:00,32.8,67,9.1,99,977.5,1020.0,47.5,74.0,18.5,150.0,620.0
2022-08-14T11:00,33.5,65,9.0,106,977.4,1175.0,43.4,66.4,10.8,185.0,535.0
2022-08-14T12:00,33.7,66,9.6,110,977.0,1250.0,40.9,62.2,7.9,199.0,492.0
2022-08-14T13:00,34.0,65,9.3,126,976.3,1280.0,40.3,60.8,6.5,205.0,459.0
2022-08-14T14:00,33.8,65,8.8,145,975.3,1390.0,38.2,57.5,6.6,207.0,434.0
2022-08-14T15:00,32.5,70,10.3,155,974.8,1015.0,37.6,56.6,6.2,208.0,396.0
2022-08-14T16:00,32.1,70,4.4,125,974.6,900.0,37.7,56.7,6.4,206.0,360.0
2022-08-14T17:00,32.4,70,6.4,153,975.4,445.0,36.1,53.8,17.1,177.0,471.0
2022-08-14T18:00,31.5,76,9.4,182,975.8,465.0,36.1,53.6,28.1,148.0,573.0
2022-08-14T19:00,30.5,79,7.6,175,976.3,270.0,33.4,49.1,43.7,106.0,718.0
2022-08-14T20:00,29.6,81,9.4,148,976.9,190.0,32.5,47.7,59.0,62.0,866.0
2022-08-14T21:00,28.7,83,14.3,135,977.7,175.0,33.4,48.9,61.2,49.0,907.0
2022-08-14T22:00,28.1,86,16.1,129,978.1,190.0,31.4,46.2,58.9,45.0,913.0
2022-08-14T23:00,27.5,89,15.5,132,977.9,230.0,31.3,45.9,52.0,46.0,864.0
2022-08-15T00:00,27.1,90,13.9,121,977.9,245.0,29.9,43.9,43.4,49.0,761.0
2022-08-15T01:00,26.8,89,13.6,122,977.6,235.0,29.1,42.6,32.2,55.0,615.0
2022-08-15T02:00,26.4,89,9.9,123,977.4,215.0,28.9,42.4,20.4,60.0,459.0
2022-08-15T03:00,25.9,91,12.3,130,977.7,215.0,29.0,42.7,17.1,57.0,414.0
2022-08-15T04:00,25.9,93,12.0,106,977.6,225.0,29.5,43.5,16.6,52.0,402.0
2022-08-15T05:00,26.2,91,10.9,136,977.7,250.0,31.4,47.3,17.8,45.0,414.0
2022-08-15T06:00,26.4,92,11.5,134,978.8,285.0,30.3,46.1,21.5,43.0,458.0
2022-08-15T07:00,26.9,88,14.8,137,979.4,325.0,30.7,46.8,26.7,41.0,520.0
2022-08-15T08:00,27.4,86,15.0,136,980.0,420.0,31.3,48.0,30.8,44.0,578.0
2022-08-15T09:00,26.7,89,14.3,135,980.4,575.0,32.0,49.0,29.3,52.0,582.0
2022-08-15T10:00,27.8,88,7.6,90,980.9,795.0,32.5,49.7,25.6,65.0,566.0
2022-08-15T11:00,27.9,89,5.9,79,980.9,885.0,32.9,49.8,20.1,86.0,534.0
2022-08-15T12:00,28.8,87,5.0,69,980.3,870.0,33.1,49.7,15.6,110.0,501.0
2022-08-15T13:00,30.3,80,8.3,72,980.0,835.0,34.3,51.0,10.6,139.0,459.0
2022-08-15T14:00,31.0,75,8.9,58,979.1,900.0,33.6,49.6,8.5,160.0,432.0
2022-08-15T15:00,29.0,81,10.8,69,978.5,515.0,32.5,47.7,12.8,151.0,433.0
2022-08-15T16:00,27.0,86,20.0,83,978.9,495.0,34.6,50.6,20.5,128.0,452.0
2022-08-15T17:00,27.0,89,12.6,70,979.6,465.0,32.6,46.9,33.2,61.0,528.0
2022-08-15T18:00,27.2,87,12.9,77,979.7,395.0,28.3,40.7,36.0,54.0,542.0
2022-08-15T19:00,26.5,89,11.3,59,979.7,325.0,27.1,38.9,40.0,45.0,564.0
2022-08-15T20:00,26.2,89,8.1,45,979.8,270.0,26.0,37.4,44.9,33.0,666.0
2022-08-15T21:00,25.9,90,9.6,34,979.6,220.0,27.8,39.8,47.7,26.0,867.0
2022-08-15T22:00,25.8,88,8.4,47,979.3,180.0,32.9,47.3,50.0,19.0,1132.0
2022-08-15T23:00,25.6,88,5.0,21,979.2,145.0,39.6,56.7,51.5,13.0,1364.0
2022-08-16T00:00,25.4,91,2.9,353,979.1,135.0,43.0,61.5,51.2,10.0,1342.0
2022-08-16T01:00,25.5,89,7.4,337,978.6,120.0,43.2,61.7,49.8,9.0,1219.0
2022-08-16T02:00,25.4,89,7.9,344,978.1,110.0,42.4,60.5,46.0,11.0,1033.0
2022-08-16T03:00,25.3,88,8.0,342,977.9,125.0,40.0,57.4,40.0,15.0,897.0
2022-08-16T04:00,25.4,88,8.2,345,977.7,115.0,38.4,55.2,32.4,22.0,748.0
2022-08-16T05:00,25.0,89,9.0,5,977.7,90.0,36.1,51.8,24.9,33.0,624.0
2022-08-16T06:00,25.4,88,9.3,347,977.9,100.0,36.1,51.8,28.7,36.0,698.0
2022-08-16T07:00,26.1,87,5.2,344,978.2,115.0,39.0,56.0,33.9,40.0,802.0
2022-08-16T08:00,27.5,82,2.5,262,978.8,135.0,40.5,58.1,37.7,52.0,880.0
2022-08-16T09:00,28.8,77,3.8,253,979.2,195.0,38.3,54.9,35.0,69.0,836.0
2022-08-16T10:00,29.4,74,3.7,259,979.4,415.0,35.7,51.3,29.6,91.0,740.0
2022-08-16T11:00,29.9,70,3.5,246,979.4,580.0,37.1,53.2,23.0,116.0,627.0
2022-08-16T12:00,30.9,66,2.4,297,979.0,690.0,38.9,56.0,19.6,129.0,586.0
2022-08-16T13:00,31.7,64,1.6,333,978.1,730.0,39.3,56.8,16.8,139.0,560.0
2022-08-16T14:00,32.3,62,4.0,355,976.9,750.0,38.8,56.2,16.4,144.0,549.0
2022-08-16T15:00,33.0,60,5.9,11,976.1,710.0,37.5,54.5,18.8,140.0,512.0
2022-08-16T16:00,32.8,61,7.4,29,975.7,655.0,35.5,51.9,23.4,130.0,476.0
2022-08-16T17:00,32.8,64,6.1,62,975.7,475.0,37.4,54.8,31.5,119.0,600.0
2022-08-16T18:00,31.5,73,5.2,78,975.9,170.0,46.0,67.1,46.7,92.0,1026.0
2022-08-16T19:00,29.7,82,5.2,74,976.5,25.0,50.1,72.9,68.3,53.0,1629.0
2022-08-16T20:00,29.5,82,5.9,101,977.1,25.0,52.5,76.4,88.5,13.0,2186.0
2022-08-16T21:00,28.8,83,5.9,128,977.6,65.0,56.7,82.4,89.4,3.0,2193.0
2022-08-16T22:00,28.5,80,7.7,127,978.0,130.0,53.3,77.5,83.1,4.0,1993.0
2022-08-16T23:00,28.2,78,7.2,117,978.1,255.0,45.8,66.6,71.5,9.0,1643.0
2022-08-17T00:00,27.8,79,9.8,118,978.0,415.0,40.4,58.7,62.1,14.0,1362.0
2022-08-17T01:00,27.6,81,11.9,115,978.0,485.0,38.1,55.2,50.9,23.0,1032.0
2022-08-17T02:00,27.8,79,11.0,109,977.6,530.0,37.5,54.4,37.1,34.0,671.0
2022-08-17T03:00,27.9,76,16.2,111,977.1,610.0,37.8,54.9,28.4,41.0,522.0
2022-08-17T04:00,27.4,78,18.5,111,976.8,630.0,37.4,54.9,20.7,49.0,436.0
2022-08-17T05:00,27.4,78,17.7,102,977.1,660.0,38.0,56.2,14.8,51.0,406.0
2022-08-17T06:00,27.3,79,15.9,103,978.0,720.0,32.7,50.5,16.0,51.0,407.0
2022-08-17T07:00,27.8,79,14.1,96,978.9,800.0,27.2,43.8,17.5,51.0,408.0
2022-08-17T08:00,28.6,76,17.2,100,978.7,880.0,22.1,38.4,17.9,56.0,393.0
2022-08-17T09:00,29.5,73,18.2,104,978.8,955.0,20.5,36.6,15.4,65.0,358.0
2022-08-17T10:00,30.5,70,18.8,107,978.7,1110.0,20.4,37.3,11.4,78.0,309.0
2022-08-17T11:00,31.5,66,20.3,113,978.4,1175.0,20.1,37.1,7.0,95.0,257.0
2022-08-17T12:00,32.2,65,20.5,118,977.9,1230.0,21.3,38.4,5.0,108.0,237.0
2022-08-17T13:00,31.9,63,21.6,127,977.3,1150.0,22.5,39.6,3.8,121.0,227.0
2022-08-17T14:00,32.2,64,16.3,121,976.3,1185.0,23.3,40.9,4.9,128.0,236.0
2022-08-17T15:00,31.8,66,13.7,120,975.6,1250.0,24.1,41.0,8.9,120.0,259.0
2022-08-17T16:00,31.7,64,15.0,107,975.4,1150.0,23.7,38.2,14.9,105.0,297.0
2022-08-17T17:00,30.7,71,11.3,81,976.7,825.0,25.9,49.1,23.5,79.0,374.0
2022-08-17T18:00,30.1,74,9.3,74,976.8,415.0,26.8,47.1,31.3,69.0,482.0
2022-08-17T19:00,29.4,76,7.4,67,977.0,150.0,29.1,47.6,42.2,54.0,635.0
2022-08-17T20:00,28.9,79,8.4,65,977.6,110.0,30.2,46.7,52.8,39.0,787.0
2022-08-17T21:00,28.7,80,10.7,76,977.8,100.0,31.0,46.3,54.0,36.0,813.0
2022-08-17T22:00,28.3,82,11.7,79,977.9,85.0,31.2,46.0,51.8,37.0,795.0
2022-08-17T23:00,27.9,83,10.1,94,977.8,90.0,31.0,45.5,46.3,39.0,735.0
2022-08-18T00:00,27.6,84,11.2,105,977.4,110.0,30.9,46.0,39.8,41.0,658.0
2022-08-18T01:00,27.4,84,10.8,105,976.8,135.0,31.4,47.5,31.5,45.0,557.0
2022-08-18T02:00,27.1,85,11.4,108,976.5,150.0,32.6,49.9,22.8,47.0,454.0
2022-08-18T03:00,26.9,86,10.6,108,976.5,155.0,34.0,52.5,20.3,44.0,429.0
2022-08-18T04:00,26.6,87,8.3,108,976.7,140.0,35.7,55.4,19.9,38.0,431.0
2022-08-18T05:00,26.3,89,4.8,77,976.4,130.0,37.6,55.9,19.9,37.0,463.0
2022-08-18T06:00,26.8,88,6.5,71,977.0,145.0,40.9,60.8,22.6,40.0,520.0
2022-08-18T07:00,27.7,85,6.4,74,977.6,240.0,42.1,63.6,26.4,46.0,600.0
2022-08-18T08:00,29.0,80,6.9,99,978.1,420.0,43.2,67.3,28.1,59.0,650.0
2022-08-18T09:00,30.2,74,6.1,118,978.4,670.0,36.8,60.1,23.8,78.0,592.0
2022-08-18T10:00,31.0,71,6.3,114,978.3,815.0,30.4,49.0,16.6,101.0,486.0
2022-08-18T11:00,31.6,69,7.0,111,977.9,910.0,28.3,44.7,8.8,129.0,367.0
2022-08-18T12:00,32.3,65,7.3,123,977.5,945.0,27.6,43.1,6.2,143.0,332.0
2022-08-18T13:00,32.8,63,7.7,131,976.7,970.0,27.9,43.1,5.2,153.0,319.0
2022-08-18T14:00,33.2,61,6.8,148,976.0,1005.0,27.1,42.0,5.7,161.0,320.0
2022-08-18T15:00,33.0,61,6.2,170,975.2,1040.0,27.6,42.6,5.6,165.0,288.0
2022-08-18T16:00,33.0,60,5.4,180,974.7,1015.0,28.5,43.8,6.2,166.0,255.0
2022-08-18T17:00,32.2,62,8.1,167,975.3,940.0,29.7,46.1,17.7,131.0,372.0
2022-08-18T18:00,31.3,71,3.3,186,975.3,150.0,33.9,51.5,38.1,100.0,832.0
2022-08-18T19:00,30.2,77,3.7,191,975.2,35.0,44.6,66.6,67.1,57.0,1487.0
2022-08-18T20:00,29.2,83,5.4,180,975.7,40.0,57.7,85.4,96.3,11.0,2215.0
2022-08-18T21:00,28.9,81,4.7,180,976.2,45.0,64.3,95.0,101.3,-1.0,2504.0
2022-08-18T22:00,28.6,82,4.7,180,976.4,55.0,65.0,95.9,98.2,-2.0,2672.0
2022-08-18T23:00,28.2,83,5.1,188,976.3,70.0,63.6,94.1,91.7,0.0,2702.0
2022-08-19T00:00,27.8,85,4.5,194,976.3,100.0,62.2,92.0,88.6,-1.0,2535.0
2022-08-19T01:00,27.8,84,6.4,207,976.0,160.0,60.8,89.9,84.6,-1.0,2232.0
2022-08-19T02:00,27.5,84,7.4,231,975.7,185.0,56.6,84.1,77.8,0.0,1805.0
2022-08-19T03:00,27.4,83,8.2,241,975.7,165.0,48.9,72.9,71.2,2.0,1510.0
2022-08-19T04:00,27.1,83,9.8,242,976.2,180.0,41.8,62.9,63.6,5.0,1208.0
2022-08-19T05:00,27.0,84,7.9,246,975.8,215.0,33.9,52.0,38.8,19.0,748.0
2022-08-19T06:00,27.2,84,9.1,252,976.4,235.0,32.0,50.1,35.2,28.0,698.0
2022-08-19T07:00,28.0,82,10.5,254,977.2,305.0,30.2,48.8,30.0,42.0,625.0
2022-08-19T08:00,29.0,78,12.1,258,977.4,420.0,23.9,42.1,23.1,63.0,532.0
2022-08-19T09:00,30.2,73,11.6,265,977.8,605.0,20.9,38.0,18.3,84.0,475.0
2022-08-19T10:00,31.4,68,8.3,268,977.9,780.0,21.5,37.7,13.6,107.0,422.0
2022-08-19T11:00,32.2,64,7.9,246,978.0,890.0,22.5,38.2,8.9,130.0,362.0
2022-08-19T12:00,32.5,62,9.7,239,977.3,985.0,21.7,36.0,6.9,135.0,324.0
2022-08-19T13:00,32.5,62,10.9,236,976.6,1055.0,18.6,31.1,6.1,134.0,293.0
2022-08-19T14:00,33.0,60,11.9,245,976.0,1060.0,25.7,43.2,7.4,127.0,278.0
2022-08-19T15:00,33.5,57,13.4,256,975.3,1110.0,24.9,40.9,9.6,121.0,249.0
2022-08-19T16:00,33.3,56,15.5,258,974.8,1170.0,24.1,39.1,13.1,113.0,225.0
2022-08-19T17:00,32.9,58,9.9,260,975.3,1100.0,22.4,35.0,23.7,94.0,385.0
2022-08-19T18:00,31.9,64,7.3,250,974.8,455.0,27.2,41.7,35.8,77.0,928.0
2022-08-19T19:00,30.2,70,5.3,242,975.3,185.0,37.8,56.7,53.2,52.0,1704.0
2022-08-19T20:00,29.9,71,8.1,238,975.4,160.0,55.2,81.5,72.5,24.0,2655.0
2022-08-19T21:00,29.5,71,8.6,248,976.3,145.0,71.7,105.7,79.8,13.0,3217.0
2022-08-19T22:00,28.9,74,6.6,248,977.2,140.0,84.1,123.4,83.8,6.0,3713.0
2022-08-19T23:00,28.5,76,7.9,240,977.2,160.0,77.1,112.9,85.9,0.0,4002.0
2022-08-20T00:00,28.1,77,8.6,237,977.0,190.0,69.8,102.4,84.8,-2.0,3740.0
2022-08-20T01:00,27.9,78,10.3,234,976.9,240.0,63.1,92.9,81.4,-1.0,3189.0
2022-08-20T02:00,27.8,74,11.4,242,976.5,290.0,61.0,90.3,77.3,0.0,2498.0
2022-08-20T03:00,27.2,75,12.0,249,976.2,310.0,59.0,87.8,76.2,-1.0,2176.0
2022-08-20T04:00,26.8,77,9.7,266,976.1,290.0,51.1,75.9,75.6,-3.0,1914.0
2022-08-20T05:00,26.6,78,7.2,243,976.4,275.0,52.2,77.5,67.4,0.0,1830.0
2022-08-20T06:00,26.9,79,8.1,238,976.9,240.0,45.4,68.2,67.7,10.0,1719.0
2022-08-20T07:00,27.6,77,9.3,234,977.8,320.0,43.2,66.6,67.9,26.0,1558.0
2022-08-20T08:00,28.8,74,11.6,240,978.4,455.0,47.0,74.0,62.6,56.0,1312.0
2022-08-20T09:00,30.2,70,11.2,255,978.9,700.0,51.5,82.0,49.9,92.0,1096.0
2022-08-20T10:00,30.9,67,7.0,258,979.1,995.0,48.0,78.2,32.4,136.0,856.0
2022-08-20T11:00,31.6,63,5.2,245,979.3,1185.0,40.4,68.0,14.0,184.0,607.0
2022-08-20T12:00,32.6,58,4.8,222,978.6,1365.0,38.4,65.0,8.7,202.0,520.0
2022-08-20T13:00,33.2,55,6.1,208,978.1,1465.0,37.7,63.8,7.4,212.0,488.0
2022-08-20T14:00,33.7,54,8.1,212,977.0,1310.0,38.3,64.5,8.7,217.0,480.0
2022-08-20T15:00,33.7,52,6.1,225,976.1,1370.0,37.7,64.0,9.2,220.0,446.0
2022-08-20T16:00,33.3,52,0.8,333,975.5,1250.0,40.0,66.8,10.9,219.0,421.0
2022-08-20T17:00,32.0,56,7.6,199,976.6,1080.0,30.7,55.2,23.5,109.0,404.0
2022-08-20T18:00,30.3,66,6.0,73,976.9,225.0,33.8,59.5,34.2,90.0,598.0
2022-08-20T19:00,28.2,82,12.8,68,977.2,30.0,40.4,66.4,49.2,63.0,873.0
2022-08-20T20:00,27.5,84,12.2,88,977.6,15.0,38.4,60.5,62.6,36.0,1113.0
2022-08-20T21:00,27.2,84,12.3,93,978.3,45.0,35.7,55.1,61.5,31.0,1079.0
2022-08-20T22:00,26.9,86,10.9,99,978.5,85.0,33.5,51.7,54.8,34.0,938.0
2022-08-20T23:00,26.6,87,9.6,110,978.6,120.0,32.0,49.4,44.7,39.0,750.0
2022-08-21T00:00,26.3,89,8.0,98,978.3,120.0,31.5,48.7,38.2,42.0,659.0
2022-08-21T01:00,26.0,90,7.3,99,977.9,115.0,32.4,50.2,31.2,45.0,577.0
2022-08-21T02:00,25.7,91,5.0,90,977.3,100.0,33.9,53.0,24.6,48.0,512.0
2022-08-21T03:00,25.4,93,5.0,69,976.7,125.0,34.6,54.8,23.1,45.0,518.0
2022-08-21T04:00,25.1,94,4.0,90,976.9,115.0,37.3,58.6,23.7,41.0,557.0
2022-08-21T05:00,25.7,95,4.4,99,977.4,95.0,42.0,63.3,22.7,42.0,590.0
2022-08-21T06:00,26.4,91,2.0,45,977.6,65.0,43.0,65.0,25.6,49.0,632.0
2022-08-21T07:00,27.3,87,2.8,50,978.2,120.0,44.0,67.1,29.5,59.0,691.0
2022-08-21T08:00,28.7,81,0.4,270,978.3,230.0,42.1,67.1,31.2,79.0,723.0
2022-08-21T09:00,30.2,74,3.8,287,978.6,435.0,41.7,71.7,26.5,101.0,671.0
2022-08-21T10:00,31.5,66,6.0,295,978.4,685.0,40.0,73.6,18.9,129.0,580.0
2022-08-21T11:00,32.6,60,6.8,295,978.1,925.0,36.8,69.6,10.5,158.0,472.0
2022-08-21T12:00,33.1,58,6.2,291,977.7,1165.0,35.6,66.8,7.8,170.0,427.0
2022-08-21T13:00,33.8,55,6.0,287,976.7,1280.0,34.2,63.8,6.8,177.0,395.0
2022-08-21T14:00,34.3,54,7.8,292,975.8,1345.0,33.8,62.6,7.5,179.0,373.0
2022-08-21T15:00,34.2,53,9.2,301,975.0,1445.0,33.3,61.5,7.7,177.0,316.0
2022-08-21T16:00,33.7,54,8.7,308,974.2,710.0,33.4,61.5,8.7,172.0,257.0
2022-08-21T17:00,30.4,70,2.9,360,975.4,455.0,37.5,68.5,18.8,153.0,415.0
2022-08-21T18:00,30.2,71,6.1,315,975.2,315.0,49.0,82.0,45.3,118.0,1055.0
2022-08-21T19:00,29.2,80,3.6,323,975.4,50.0,64.7,104.3,82.9,69.0,1968.0
2022-08-21T20:00,28.6,82,4.7,270,975.9,25.0,83.8,131.8,121.2,16.0,3064.0
2022-08-21T21:00,28.3,84,4.7,261,976.4,30.0,101.3,157.9,128.4,2.0,3619.0
2022-08-21T22:00,28.8,79,2.2,189,976.3,35.0,108.0,166.2,125.1,-1.0,4063.0
2022-08-21T23:00,28.6,79,1.8,233,975.8,35.0,103.6,159.7,118.6,0.0,4458.0
2022-08-22T00:00,28.4,80,3.3,319,975.0,35.0,107.8,167.6,116.5,-1.0,4559.0
2022-08-22T01:00,28.0,82,3.2,333,974.5,45.0,116.2,180.7,113.9,-1.0,4520.0
2022-08-22T02:00,26.6,91,4.6,288,974.1,50.0,124.8,194.2,109.6,0.0,4437.0
2022-08-22T03:00,26.5,92,4.5,284,973.8,20.0,132.7,205.4,103.5,-2.0,4458.0
2022-08-22T04:00,26.3,93,4.8,312,973.9,15.0,138.3,213.7,96.3,-5.0,4484.0
2022-08-22T05:00,26.7,92,5.0,360,974.4,15.0,76.6,118.3,66.8,12.0,1698.0
2022-08-22T06:00,27.4,86,4.0,5,974.8,20.0,78.5,121.5,70.2,18.0,1688.0
2022-08-22T07:00,28.5,80,3.1,21,975.2,80.0,82.2,127.1,74.8,27.0,1669.0
2022-08-22T08:00,30.0,73,2.4,27,975.7,235.0,76.1,120.6,72.8,52.0,1544.0
2022-08-22T09:00,31.4,65,1.8,37,975.8,510.0,69.2,111.5,58.1,92.0,1296.0
2022-08-22T10:00,32.7,59,2.1,31,976.0,925.0,55.4,92.7,36.4,143.0,964.0
2022-08-22T11:00,33.5,55,3.7,11,975.9,1180.0,45.4,78.5,13.4,197.0,608.0
2022-08-22T12:00,34.3,52,3.7,11,975.4,1380.0,42.6,74.7,6.8,215.0,493.0
2022-08-22T13:00,35.0,49,2.7,23,974.7,1455.0,40.6,72.2,5.1,221.0,451.0
2022-08-22T14:00,35.2,49,4.3,360,973.8,1485.0,39.6,70.5,7.9,216.0,446.0
2022-08-22T15:00,35.1,49,4.7,360,973.2,1460.0,38.9,69.2,11.9,204.0,393.0
2022-08-22T16:00,34.8,49,4.9,17,973.0,1475.0,38.4,68.0,18.6,184.0,350.0
2022-08-22T17:00,33.5,52,9.0,355,973.8,1240.0,41.9,71.7,23.7,175.0,522.0
2022-08-22T18:00,32.5,60,4.7,360,974.0,220.0,55.8,88.5,47.9,137.0,1123.0
2022-08-22T19:00,31.4,69,3.7,29,974.3,65.0,66.6,103.1,82.3,83.0,1979.0
2022-08-22T20:00,30.2,71,4.0,117,975.0,65.0,82.2,125.3,118.5,25.0,2922.0
2022-08-22T21:00,29.6,72,5.6,135,975.6,80.0,97.8,147.6,129.3,7.0,3321.0
2022-08-22T22:00,29.1,73,5.1,141,975.8,90.0,102.2,153.7,132.2,0.0,3564.0
2022-08-22T23:00,28.5,75,4.7,122,975.8,95.0,96.9,145.3,125.9,0.0,3487.0
2022-08-23T00:00,28.5,75,6.5,124,975.6,85.0,79.4,119.2,111.2,5.0,2915.0
2022-08-23T01:00,28.0,79,5.8,120,975.3,70.0,64.3,96.4,89.4,16.0,2029.0
2022-08-23T02:00,27.5,83,4.8,117,974.9,55.0,55.9,83.6,63.1,28.0,1062.0
2022-08-23T03:00,27.0,88,5.0,111,974.8,50.0,52.5,78.2,50.1,30.0,780.0
2022-08-23T04:00,26.8,88,3.8,107,975.3,70.0,50.5,74.7,39.9,30.0,695.0
2022-08-23T05:00,27.2,84,4.7,90,975.7,70.0,45.8,67.3,28.8,34.0,658.0
2022-08-23T06:00,28.0,82,6.1,87,976.4,60.0,45.3,66.6,31.1,39.0,709.0
2022-08-23T07:00,29.1,79,6.5,90,977.1,125.0,45.2,66.4,34.3,46.0,779.0
2022-08-23T08:00,30.9,72,5.8,83,977.5,250.0,46.3,68.0,34.8,66.0,819.0
2022-08-23T09:00,32.5,65,8.3,90,978.0,510.0,46.2,68.2,29.1,95.0,758.0
2022-08-23T10:00,33.8,58,10.4,88,977.9,895.0,43.9,65.4,20.2,133.0,651.0
2022-08-23T11:00,34.2,56,10.9,96,977.6,1135.0,40.3,60.8,10.6,174.0,529.0
2022-08-23T12:00,34.3,56,9.5,99,977.1,1205.0,39.3,59.6,7.5,191.0,485.0
2022-08-23T13:00,34.5,55,8.3,108,976.5,1220.0,38.3,58.0,6.4,201.0,462.0
2022-08-23T14:00,34.6,55,6.3,103,975.7,1170.0,38.1,57.6,7.6,205.0,453.0
2022-08-23T15:00,34.7,55,5.2,78,975.2,1165.0,36.6,55.3,9.2,203.0,432.0
2022-08-23T16:00,34.8,55,6.1,90,974.9,1100.0,36.3,55.1,12.2,195.0,417.0
2022-08-23T17:00,34.2,55,6.9,39,975.5,980.0,42.5,64.0,17.8,186.0,495.0
2022-08-23T18:00,33.2,62,5.6,50,975.6,245.0,52.5,77.5,39.4,147.0,777.0
2022-08-23T19:00,31.9,68,5.8,68,976.3,80.0,61.2,89.9,69.9,91.0,1177.0
2022-08-23T20:00,31.1,70,6.8,87,977.2,95.0,62.2,90.6,99.1,32.0,1568.0
2022-08-23T21:00,30.5,73,5.8,112,978.0,120.0,59.4,85.9,102.0,16.0,1629.0
2022-08-23T22:00,30.2,74,7.4,119,978.4,135.0,56.7,82.0,95.3,14.0,1573.0
2022-08-23T23:00,30.0,77,8.9,137,978.9,205.0,53.0,76.6,80.4,20.0,1399.0
2022-08-24T00:00,30.0,75,13.2,137,979.0,340.0,47.8,69.4,65.2,29.0,1182.0
2022-08-24T01:00,29.9,74,15.1,140,978.5,470.0,44.8,65.2,46.0,43.0,896.0
2022-08-24T02:00,29.5,75,15.4,143,977.9,590.0,42.8,62.9,25.4,58.0,587.0
2022-08-24T03:00,29.2,75,14.5,120,978.4,750.0,41.2,61.2,18.1,61.0,485.0
2022-08-24T04:00,28.1,81,13.0,88,978.8,780.0,39.6,59.8,14.9,60.0,445.0
2022-08-24T05:00,28.0,80,10.5,74,978.7,775.0,33.3,54.6,11.7,65.0,362.0
2022-08-24T06:00,27.4,84,13.0,66,979.8,855.0,30.7,52.6,13.3,63.0,376.0
2022-08-24T07:00,27.9,82,14.1,75,980.9,1035.0,26.8,49.5,15.5,61.0,395.0
2022-08-24T08:00,28.3,81,19.8,91,981.3,1135.0,24.6,47.5,16.6,65.0,402.0
2022-08-24T09:00,30.2,72,19.7,108,981.5,1195.0,23.3,44.1,14.3,77.0,377.0
